file_path,filename,year,run_label,telescope,date_obs,object_raw,object_clean,imagetyp_raw,imagetyp,filter_raw,filter_canonical,exptime,ra,dec,airmass,naxis1,naxis2,xbinning,ybinning,ccd_temp,observer,instrume,simbad_name,simbad_ra,simbad_dec,simbad_type,error
/Users/hjmcc/Archive/ohp/202003OHP_M2/DATA/T120/2020-03-03-M2AAIS/Champ_1-0074R.fit,Champ_1-0074R.fit,2020,202003OHP_M2,T120,2020-03-03T20:11:00.91,Champ_1,Champ 1,Light Frame,science,r_Gunn,r,30.0,,,,1024,1024,2,2,-59.777000427246094,Robert - Desmars - Perlbarg,Andor Tech,,,,,
/Users/hjmcc/Archive/ohp/202003OHP_M2/DATA/T120/2020-03-03-M2AAIS/Champ_1-0075R.fit,Champ_1-0075R.fit,2020,202003OHP_M2,T120,2020-03-03T20:11:33.65,Champ_1,Champ 1,Light Frame,science,r_Gunn,r,30.0,,,,1024,1024,2,2,-59.777000427246094,Robert - Desmars - Perlbarg,Andor Tech,,,,,
/Users/hjmcc/Archive/ohp/202003OHP_M2/DATA/T120/2020-03-03-M2AAIS/Champ_1-0076R.fit,Champ_1-0076R.fit,2020,202003OHP_M2,T120,2020-03-03T20:12:06.41,Champ_1,Champ 1,Light Frame,science,r_Gunn,r,30.0,,,,1024,1024,2,2,-59.777000427246094,Robert - Desmars - Perlbarg,Andor Tech,,,,,
/Users/hjmcc/Archive/ohp/202003OHP_M2/DATA/T120/2020-03-03-M2AAIS/Champ_1-0077R.fit,Champ_1-0077R.fit,2020,202003OHP_M2,T120,2020-03-03T20:12:39.21,Champ_1,Champ 1,Light Frame,science,r_Gunn,r,30.0,,,,1024,1024,2,2,-59.12799835205078,Robert - Desmars - Perlbarg,Andor Tech,,,,,
/Users/hjmcc/Archive/ohp/202003OHP_M2/DATA/T120/2020-03-03-M2AAIS/Champ_1-0078R.fit,Champ_1-0078R.fit,2020,202003OHP_M2,T120,2020-03-03T20:13:12.08,Champ_1,Champ 1,Light Frame,science,r_Gunn,r,30.0,,,,1024,1024,2,2,-59.777000427246094,Robert - Desmars - Perlbarg,Andor Tech,,,,,
/Users/hjmcc/Archive/ohp/202003OHP_M2/DATA/T120/2020-03-03-M2AAIS/Champ_1-0079R.fit,Champ_1-0079R.fit,2020,202003OHP_M2,T120,2020-03-03T20:13:44.85,Champ_1,Champ 1,Light Frame,science,r_Gunn,r,30.0,,,,1024,1024,2,2,-59.777000427246094,Robert - Desmars - Perlbarg,Andor Tech,,,,,
/Users/hjmcc/Archive/ohp/202003OHP_M2/DATA/T120/2020-03-03-M2AAIS/Champ_1-0080R.fit,Champ_1-0080R.fit,2020,202003OHP_M2,T120,2020-03-03T20:14:17.66,Champ_1,Champ 1,Light Frame,science,r_Gunn,r,30.0,,,,1024,1024,2,2,-59.777000427246094,Robert - Desmars - Perlbarg,Andor Tech,,,,,
/Users/hjmcc/Archive/ohp/202003OHP_M2/DATA/T120/2020-03-03-M2AAIS/Champ_1-0081R.fit,Champ_1-0081R.fit,2020,202003OHP_M2,T120,2020-03-03T20:15:20.43,Champ_1,Champ 1,Light Frame,science,r_Gunn,r,30.0,,,,1024,1024,2,2,-59.12799835205078,Robert - Desmars - Perlbarg,Andor Tech,,,,,
/Users/hjmcc/Archive/ohp/202003OHP_M2/DATA/T120/2020-03-03-M2AAIS/Champ_1-0082R.fit,Champ_1-0082R.fit,2020,202003OHP_M2,T120,2020-03-03T20:15:53.28,Champ_1,Champ 1,Light Frame,science,r_Gunn,r,30.0,,,,1024,1024,2,2,-59.12799835205078,Robert - Desmars - Perlbarg,Andor Tech,,,,,
/Users/hjmcc/Archive/ohp/202003OHP_M2/DATA/T120/2020-03-03-M2AAIS/Champ_1-0083R.fit,Champ_1-0083R.fit,2020,202003OHP_M2,T120,2020-03-03T20:16:26.07,Champ_1,Champ 1,Light Frame,science,r_Gunn,r,30.0,,,,1024,1024,2,2,-59.777000427246094,Robert - Desmars - Perlbarg,Andor Tech,,,,,
/Users/hjmcc/Archive/ohp/202003OHP_M2/DATA/T120/2020-03-03-M2AAIS/Champ_2_45s-0001R.fit,Champ_2_45s-0001R.fit,2020,202003OHP_M2,T120,2020-03-03T22:32:46.95,Champ_2_45s,Champ 2 45s,Light Frame,science,r_Gunn,r,45.0,,,,1024,1024,2,2,-59.777000427246094,Robert - Desmars - Perlbarg,Andor Tech,,,,,
/Users/hjmcc/Archive/ohp/202003OHP_M2/DATA/T120/2020-03-03-M2AAIS/Champ_2_45s-0002R.fit,Champ_2_45s-0002R.fit,2020,202003OHP_M2,T120,2020-03-03T22:33:34.96,Champ_2_45s,Champ 2 45s,Light Frame,science,r_Gunn,r,45.0,,,,1024,1024,2,2,-59.777000427246094,Robert - Desmars - Perlbarg,Andor Tech,,,,,
/Users/hjmcc/Archive/ohp/202003OHP_M2/DATA/T120/2020-03-03-M2AAIS/Champ_2_45s-0003R.fit,Champ_2_45s-0003R.fit,2020,202003OHP_M2,T120,2020-03-03T22:34:22.72,Champ_2_45s,Champ 2 45s,Light Frame,science,r_Gunn,r,45.0,,,,1024,1024,2,2,-59.777000427246094,Robert - Desmars - Perlbarg,Andor Tech,,,,,
/Users/hjmcc/Archive/ohp/202003OHP_M2/DATA/T120/2020-03-03-M2AAIS/Champ_2_45s-0004R.fit,Champ_2_45s-0004R.fit,2020,202003OHP_M2,T120,2020-03-03T22:35:10.49,Champ_2_45s,Champ 2 45s,Light Frame,science,r_Gunn,r,45.0,,,,1024,1024,2,2,-59.777000427246094,Robert - Desmars - Perlbarg,Andor Tech,,,,,
/Users/hjmcc/Archive/ohp/202003OHP_M2/DATA/T120/2020-03-03-M2AAIS/Champ_2_45s-0005R.fit,Champ_2_45s-0005R.fit,2020,202003OHP_M2,T120,2020-03-03T22:35:58.26,Champ_2_45s,Champ 2 45s,Light Frame,science,r_Gunn,r,45.0,,,,1024,1024,2,2,-59.777000427246094,Robert - Desmars - Perlbarg,Andor Tech,,,,,
/Users/hjmcc/Archive/ohp/202003OHP_M2/DATA/T120/2020-03-03-M2AAIS/Champ_2_45s-0006R.fit,Champ_2_45s-0006R.fit,2020,202003OHP_M2,T120,2020-03-03T22:36:46.14,Champ_2_45s,Champ 2 45s,Light Frame,science,r_Gunn,r,45.0,,,,1024,1024,2,2,-59.12799835205078,Robert - Desmars - Perlbarg,Andor Tech,,,,,
/Users/hjmcc/Archive/ohp/202003OHP_M2/DATA/T120/2020-03-03-M2AAIS/Champ_2_45s-0007R.fit,Champ_2_45s-0007R.fit,2020,202003OHP_M2,T120,2020-03-03T22:37:33.97,Champ_2_45s,Champ 2 45s,Light Frame,science,r_Gunn,r,45.0,,,,1024,1024,2,2,-59.777000427246094,Robert - Desmars - Perlbarg,Andor Tech,,,,,
/Users/hjmcc/Archive/ohp/202003OHP_M2/DATA/T120/2020-03-03-M2AAIS/Champ_2_45s-0008R.fit,Champ_2_45s-0008R.fit,2020,202003OHP_M2,T120,2020-03-03T22:38:21.86,Champ_2_45s,Champ 2 45s,Light Frame,science,r_Gunn,r,45.0,,,,1024,1024,2,2,-59.777000427246094,Robert - Desmars - Perlbarg,Andor Tech,,,,,
/Users/hjmcc/Archive/ohp/202003OHP_M2/DATA/T120/2020-03-03-M2AAIS/Champ_2_45s-0009R.fit,Champ_2_45s-0009R.fit,2020,202003OHP_M2,T120,2020-03-03T22:39:09.72,Champ_2_45s,Champ 2 45s,Light Frame,science,r_Gunn,r,45.0,,,,1024,1024,2,2,-59.12799835205078,Robert - Desmars - Perlbarg,Andor Tech,,,,,
/Users/hjmcc/Archive/ohp/202003OHP_M2/DATA/T120/2020-03-03-M2AAIS/Champ_2_45s-0010R.fit,Champ_2_45s-0010R.fit,2020,202003OHP_M2,T120,2020-03-03T22:39:57.59,Champ_2_45s,Champ 2 45s,Light Frame,science,r_Gunn,r,45.0,,,,1024,1024,2,2,-59.12799835205078,Robert - Desmars - Perlbarg,Andor Tech,,,,,
/Users/hjmcc/Archive/ohp/202003OHP_M2/DATA/T120/2020-03-03-M2AAIS/Champ_2_45s-0011R.fit,Champ_2_45s-0011R.fit,2020,202003OHP_M2,T120,2020-03-03T22:42:52.38,Champ_2_45s,Champ 2 45s,Light Frame,science,r_Gunn,r,45.0,,,,1024,1024,2,2,-59.12799835205078,Robert - Desmars - Perlbarg,Andor Tech,,,,,
/Users/hjmcc/Archive/ohp/202003OHP_M2/DATA/T120/2020-03-03-M2AAIS/Champ_2_45s-0012R.fit,Champ_2_45s-0012R.fit,2020,202003OHP_M2,T120,2020-03-03T22:43:40.16,Champ_2_45s,Champ 2 45s,Light Frame,science,r_Gunn,r,45.0,,,,1024,1024,2,2,-59.777000427246094,Robert - Desmars - Perlbarg,Andor Tech,,,,,
/Users/hjmcc/Archive/ohp/202003OHP_M2/DATA/T120/2020-03-03-M2AAIS/Champ_2_45s-0013R.fit,Champ_2_45s-0013R.fit,2020,202003OHP_M2,T120,2020-03-03T22:44:27.95,Champ_2_45s,Champ 2 45s,Light Frame,science,r_Gunn,r,45.0,,,,1024,1024,2,2,-59.777000427246094,Robert - Desmars - Perlbarg,Andor Tech,,,,,
/Users/hjmcc/Archive/ohp/202003OHP_M2/DATA/T120/2020-03-03-M2AAIS/Champ_2_45s-0014R.fit,Champ_2_45s-0014R.fit,2020,202003OHP_M2,T120,2020-03-03T22:45:15.77,Champ_2_45s,Champ 2 45s,Light Frame,science,r_Gunn,r,45.0,,,,1024,1024,2,2,-59.777000427246094,Robert - Desmars - Perlbarg,Andor Tech,,,,,
/Users/hjmcc/Archive/ohp/202003OHP_M2/DATA/T120/2020-03-03-M2AAIS/Champ_2_45s-0015R.fit,Champ_2_45s-0015R.fit,2020,202003OHP_M2,T120,2020-03-03T22:46:03.57,Champ_2_45s,Champ 2 45s,Light Frame,science,r_Gunn,r,45.0,,,,1024,1024,2,2,-59.777000427246094,Robert - Desmars - Perlbarg,Andor Tech,,,,,
/Users/hjmcc/Archive/ohp/202003OHP_M2/DATA/T120/2020-03-03-M2AAIS/Champ_2_45s-0016R.fit,Champ_2_45s-0016R.fit,2020,202003OHP_M2,T120,2020-03-03T22:46:51.39,Champ_2_45s,Champ 2 45s,Light Frame,science,r_Gunn,r,45.0,,,,1024,1024,2,2,-59.777000427246094,Robert - Desmars - Perlbarg,Andor Tech,,,,,
/Users/hjmcc/Archive/ohp/202003OHP_M2/DATA/T120/2020-03-03-M2AAIS/Champ_2_45s-0017R.fit,Champ_2_45s-0017R.fit,2020,202003OHP_M2,T120,2020-03-03T22:47:39.14,Champ_2_45s,Champ 2 45s,Light Frame,science,r_Gunn,r,45.0,,,,1024,1024,2,2,-59.777000427246094,Robert - Desmars - Perlbarg,Andor Tech,,,,,
/Users/hjmcc/Archive/ohp/202003OHP_M2/DATA/T120/2020-03-03-M2AAIS/Champ_2_45s-0018R.fit,Champ_2_45s-0018R.fit,2020,202003OHP_M2,T120,2020-03-03T22:48:26.92,Champ_2_45s,Champ 2 45s,Light Frame,science,r_Gunn,r,45.0,,,,1024,1024,2,2,-59.12799835205078,Robert - Desmars - Perlbarg,Andor Tech,,,,,
/Users/hjmcc/Archive/ohp/202003OHP_M2/DATA/T120/2020-03-03-M2AAIS/Champ_2_45s-0019R.fit,Champ_2_45s-0019R.fit,2020,202003OHP_M2,T120,2020-03-03T22:49:14.67,Champ_2_45s,Champ 2 45s,Light Frame,science,r_Gunn,r,45.0,,,,1024,1024,2,2,-59.777000427246094,Robert - Desmars - Perlbarg,Andor Tech,,,,,
/Users/hjmcc/Archive/ohp/202003OHP_M2/DATA/T120/2020-03-03-M2AAIS/Champ_2_45s-0020R.fit,Champ_2_45s-0020R.fit,2020,202003OHP_M2,T120,2020-03-03T22:50:02.41,Champ_2_45s,Champ 2 45s,Light Frame,science,r_Gunn,r,45.0,,,,1024,1024,2,2,-59.777000427246094,Robert - Desmars - Perlbarg,Andor Tech,,,,,
/Users/hjmcc/Archive/ohp/202003OHP_M2/DATA/T120/2020-03-03-M2AAIS/Champ_2_45s-0021R.fit,Champ_2_45s-0021R.fit,2020,202003OHP_M2,T120,2020-03-03T22:52:05.82,Champ_2_45s,Champ 2 45s,Light Frame,science,r_Gunn,r,45.0,,,,1024,1024,2,2,-59.12799835205078,Robert - Desmars - Perlbarg,Andor Tech,,,,,
/Users/hjmcc/Archive/ohp/202003OHP_M2/DATA/T120/2020-03-03-M2AAIS/Champ_2_45s-0022R.fit,Champ_2_45s-0022R.fit,2020,202003OHP_M2,T120,2020-03-03T22:52:53.58,Champ_2_45s,Champ 2 45s,Light Frame,science,r_Gunn,r,45.0,,,,1024,1024,2,2,-59.777000427246094,Robert - Desmars - Perlbarg,Andor Tech,,,,,
/Users/hjmcc/Archive/ohp/202003OHP_M2/DATA/T120/2020-03-03-M2AAIS/Champ_2_45s-0023R.fit,Champ_2_45s-0023R.fit,2020,202003OHP_M2,T120,2020-03-03T22:53:41.31,Champ_2_45s,Champ 2 45s,Light Frame,science,r_Gunn,r,45.0,,,,1024,1024,2,2,-59.777000427246094,Robert - Desmars - Perlbarg,Andor Tech,,,,,
/Users/hjmcc/Archive/ohp/202003OHP_M2/DATA/T120/2020-03-03-M2AAIS/Champ_2_45s-0024R.fit,Champ_2_45s-0024R.fit,2020,202003OHP_M2,T120,2020-03-03T22:54:29.04,Champ_2_45s,Champ 2 45s,Light Frame,science,r_Gunn,r,45.0,,,,1024,1024,2,2,-59.777000427246094,Robert - Desmars - Perlbarg,Andor Tech,,,,,
/Users/hjmcc/Archive/ohp/202003OHP_M2/DATA/T120/2020-03-03-M2AAIS/Champ_2_45s-0025R.fit,Champ_2_45s-0025R.fit,2020,202003OHP_M2,T120,2020-03-03T22:55:16.78,Champ_2_45s,Champ 2 45s,Light Frame,science,r_Gunn,r,45.0,,,,1024,1024,2,2,-59.777000427246094,Robert - Desmars - Perlbarg,Andor Tech,,,,,
/Users/hjmcc/Archive/ohp/202003OHP_M2/DATA/T120/2020-03-03-M2AAIS/Champ_2_45s-0026R.fit,Champ_2_45s-0026R.fit,2020,202003OHP_M2,T120,2020-03-03T22:56:04.52,Champ_2_45s,Champ 2 45s,Light Frame,science,r_Gunn,r,45.0,,,,1024,1024,2,2,-59.777000427246094,Robert - Desmars - Perlbarg,Andor Tech,,,,,
/Users/hjmcc/Archive/ohp/202003OHP_M2/DATA/T120/2020-03-03-M2AAIS/Champ_2_45s-0027R.fit,Champ_2_45s-0027R.fit,2020,202003OHP_M2,T120,2020-03-03T22:56:52.26,Champ_2_45s,Champ 2 45s,Light Frame,science,r_Gunn,r,45.0,,,,1024,1024,2,2,-59.777000427246094,Robert - Desmars - Perlbarg,Andor Tech,,,,,
/Users/hjmcc/Archive/ohp/202003OHP_M2/DATA/T120/2020-03-03-M2AAIS/Champ_2_45s-0028R.fit,Champ_2_45s-0028R.fit,2020,202003OHP_M2,T120,2020-03-03T22:57:40.08,Champ_2_45s,Champ 2 45s,Light Frame,science,r_Gunn,r,45.0,,,,1024,1024,2,2,-59.777000427246094,Robert - Desmars - Perlbarg,Andor Tech,,,,,
/Users/hjmcc/Archive/ohp/202003OHP_M2/DATA/T120/2020-03-03-M2AAIS/Champ_2_45s-0029R.fit,Champ_2_45s-0029R.fit,2020,202003OHP_M2,T120,2020-03-03T22:58:27.88,Champ_2_45s,Champ 2 45s,Light Frame,science,r_Gunn,r,45.0,,,,1024,1024,2,2,-59.777000427246094,Robert - Desmars - Perlbarg,Andor Tech,,,,,
/Users/hjmcc/Archive/ohp/202003OHP_M2/DATA/T120/2020-03-03-M2AAIS/Champ_2_45s-0030R.fit,Champ_2_45s-0030R.fit,2020,202003OHP_M2,T120,2020-03-03T22:59:15.64,Champ_2_45s,Champ 2 45s,Light Frame,science,r_Gunn,r,45.0,,,,1024,1024,2,2,-59.777000427246094,Robert - Desmars - Perlbarg,Andor Tech,,,,,
/Users/hjmcc/Archive/ohp/202003OHP_M2/DATA/T120/2020-03-03-M2AAIS/Champ_2_45s-0031R.fit,Champ_2_45s-0031R.fit,2020,202003OHP_M2,T120,2020-03-03T23:02:38.88,Champ_2_45s,Champ 2 45s,Light Frame,science,r_Gunn,r,45.0,,,,1024,1024,2,2,-59.12799835205078,Robert - Desmars - Perlbarg,Andor Tech,,,,,
/Users/hjmcc/Archive/ohp/202003OHP_M2/DATA/T120/2020-03-03-M2AAIS/Champ_2_45s-0032R.fit,Champ_2_45s-0032R.fit,2020,202003OHP_M2,T120,2020-03-03T23:03:26.66,Champ_2_45s,Champ 2 45s,Light Frame,science,r_Gunn,r,45.0,,,,1024,1024,2,2,-59.12799835205078,Robert - Desmars - Perlbarg,Andor Tech,,,,,
/Users/hjmcc/Archive/ohp/202003OHP_M2/DATA/T120/2020-03-03-M2AAIS/Champ_2_45s-0033R.fit,Champ_2_45s-0033R.fit,2020,202003OHP_M2,T120,2020-03-03T23:04:14.45,Champ_2_45s,Champ 2 45s,Light Frame,science,r_Gunn,r,45.0,,,,1024,1024,2,2,-59.12799835205078,Robert - Desmars - Perlbarg,Andor Tech,,,,,
/Users/hjmcc/Archive/ohp/202003OHP_M2/DATA/T120/2020-03-03-M2AAIS/Champ_2_45s-0034R.fit,Champ_2_45s-0034R.fit,2020,202003OHP_M2,T120,2020-03-03T23:05:02.18,Champ_2_45s,Champ 2 45s,Light Frame,science,r_Gunn,r,45.0,,,,1024,1024,2,2,-59.777000427246094,Robert - Desmars - Perlbarg,Andor Tech,,,,,
/Users/hjmcc/Archive/ohp/202003OHP_M2/DATA/T120/2020-03-03-M2AAIS/Champ_2_45s-0035R.fit,Champ_2_45s-0035R.fit,2020,202003OHP_M2,T120,2020-03-03T23:05:49.96,Champ_2_45s,Champ 2 45s,Light Frame,science,r_Gunn,r,45.0,,,,1024,1024,2,2,-59.777000427246094,Robert - Desmars - Perlbarg,Andor Tech,,,,,
/Users/hjmcc/Archive/ohp/202003OHP_M2/DATA/T120/2020-03-03-M2AAIS/Champ_2_45s-0036R.fit,Champ_2_45s-0036R.fit,2020,202003OHP_M2,T120,2020-03-03T23:06:37.73,Champ_2_45s,Champ 2 45s,Light Frame,science,r_Gunn,r,45.0,,,,1024,1024,2,2,-59.777000427246094,Robert - Desmars - Perlbarg,Andor Tech,,,,,
/Users/hjmcc/Archive/ohp/202003OHP_M2/DATA/T120/2020-03-03-M2AAIS/Champ_2_45s-0037R.fit,Champ_2_45s-0037R.fit,2020,202003OHP_M2,T120,2020-03-03T23:07:25.51,Champ_2_45s,Champ 2 45s,Light Frame,science,r_Gunn,r,45.0,,,,1024,1024,2,2,-59.777000427246094,Robert - Desmars - Perlbarg,Andor Tech,,,,,
/Users/hjmcc/Archive/ohp/202003OHP_M2/DATA/T120/2020-03-03-M2AAIS/Champ_2_45s-0038R.fit,Champ_2_45s-0038R.fit,2020,202003OHP_M2,T120,2020-03-03T23:08:13.26,Champ_2_45s,Champ 2 45s,Light Frame,science,r_Gunn,r,45.0,,,,1024,1024,2,2,-59.777000427246094,Robert - Desmars - Perlbarg,Andor Tech,,,,,
/Users/hjmcc/Archive/ohp/202003OHP_M2/DATA/T120/2020-03-03-M2AAIS/Champ_2_45s-0039R.fit,Champ_2_45s-0039R.fit,2020,202003OHP_M2,T120,2020-03-03T23:09:00.99,Champ_2_45s,Champ 2 45s,Light Frame,science,r_Gunn,r,45.0,,,,1024,1024,2,2,-59.777000427246094,Robert - Desmars - Perlbarg,Andor Tech,,,,,
/Users/hjmcc/Archive/ohp/202003OHP_M2/DATA/T120/2020-03-03-M2AAIS/Champ_2_45s-0040R.fit,Champ_2_45s-0040R.fit,2020,202003OHP_M2,T120,2020-03-03T23:09:48.72,Champ_2_45s,Champ 2 45s,Light Frame,science,r_Gunn,r,45.0,,,,1024,1024,2,2,-59.777000427246094,Robert - Desmars - Perlbarg,Andor Tech,,,,,
/Users/hjmcc/Archive/ohp/202003OHP_M2/DATA/T120/2020-03-03-M2AAIS/Champ_2_45s-0041R.fit,Champ_2_45s-0041R.fit,2020,202003OHP_M2,T120,2020-03-03T23:19:48.74,Champ_2_45s,Champ 2 45s,Light Frame,science,r_Gunn,r,45.0,,,,1024,1024,2,2,-59.777000427246094,Robert - Desmars - Perlbarg,Andor Tech,,,,,
/Users/hjmcc/Archive/ohp/202003OHP_M2/DATA/T120/2020-03-03-M2AAIS/Champ_2_45s-0042R.fit,Champ_2_45s-0042R.fit,2020,202003OHP_M2,T120,2020-03-03T23:20:36.78,Champ_2_45s,Champ 2 45s,Light Frame,science,r_Gunn,r,45.0,,,,1024,1024,2,2,-59.777000427246094,Robert - Desmars - Perlbarg,Andor Tech,,,,,
/Users/hjmcc/Archive/ohp/202003OHP_M2/DATA/T120/2020-03-03-M2AAIS/Champ_2_45s-0043R.fit,Champ_2_45s-0043R.fit,2020,202003OHP_M2,T120,2020-03-03T23:21:24.56,Champ_2_45s,Champ 2 45s,Light Frame,science,r_Gunn,r,45.0,,,,1024,1024,2,2,-59.777000427246094,Robert - Desmars - Perlbarg,Andor Tech,,,,,
/Users/hjmcc/Archive/ohp/202003OHP_M2/DATA/T120/2020-03-03-M2AAIS/Champ_2_45s-0044R.fit,Champ_2_45s-0044R.fit,2020,202003OHP_M2,T120,2020-03-03T23:22:12.32,Champ_2_45s,Champ 2 45s,Light Frame,science,r_Gunn,r,45.0,,,,1024,1024,2,2,-59.12799835205078,Robert - Desmars - Perlbarg,Andor Tech,,,,,
/Users/hjmcc/Archive/ohp/202003OHP_M2/DATA/T120/2020-03-03-M2AAIS/Champ_2_45s-0045R.fit,Champ_2_45s-0045R.fit,2020,202003OHP_M2,T120,2020-03-03T23:23:00.09,Champ_2_45s,Champ 2 45s,Light Frame,science,r_Gunn,r,45.0,,,,1024,1024,2,2,-59.12799835205078,Robert - Desmars - Perlbarg,Andor Tech,,,,,
/Users/hjmcc/Archive/ohp/202003OHP_M2/DATA/T120/2020-03-03-M2AAIS/Champ_2_45s-0046R.fit,Champ_2_45s-0046R.fit,2020,202003OHP_M2,T120,2020-03-03T23:23:47.83,Champ_2_45s,Champ 2 45s,Light Frame,science,r_Gunn,r,45.0,,,,1024,1024,2,2,-59.12799835205078,Robert - Desmars - Perlbarg,Andor Tech,,,,,
/Users/hjmcc/Archive/ohp/202003OHP_M2/DATA/T120/2020-03-03-M2AAIS/Champ_2_45s-0047R.fit,Champ_2_45s-0047R.fit,2020,202003OHP_M2,T120,2020-03-03T23:24:35.56,Champ_2_45s,Champ 2 45s,Light Frame,science,r_Gunn,r,45.0,,,,1024,1024,2,2,-59.12799835205078,Robert - Desmars - Perlbarg,Andor Tech,,,,,
/Users/hjmcc/Archive/ohp/202003OHP_M2/DATA/T120/2020-03-03-M2AAIS/Champ_2_45s-0048R.fit,Champ_2_45s-0048R.fit,2020,202003OHP_M2,T120,2020-03-03T23:25:23.36,Champ_2_45s,Champ 2 45s,Light Frame,science,r_Gunn,r,45.0,,,,1024,1024,2,2,-59.12799835205078,Robert - Desmars - Perlbarg,Andor Tech,,,,,
/Users/hjmcc/Archive/ohp/202003OHP_M2/DATA/T120/2020-03-03-M2AAIS/Champ_2_45s-0049R.fit,Champ_2_45s-0049R.fit,2020,202003OHP_M2,T120,2020-03-03T23:26:11.09,Champ_2_45s,Champ 2 45s,Light Frame,science,r_Gunn,r,45.0,,,,1024,1024,2,2,-59.777000427246094,Robert - Desmars - Perlbarg,Andor Tech,,,,,
/Users/hjmcc/Archive/ohp/202003OHP_M2/DATA/T120/2020-03-03-M2AAIS/Champ_2_45s-0050R.fit,Champ_2_45s-0050R.fit,2020,202003OHP_M2,T120,2020-03-03T23:26:58.86,Champ_2_45s,Champ 2 45s,Light Frame,science,r_Gunn,r,45.0,,,,1024,1024,2,2,-59.12799835205078,Robert - Desmars - Perlbarg,Andor Tech,,,,,
/Users/hjmcc/Archive/ohp/202003OHP_M2/DATA/T120/2020-03-03-M2AAIS/Champ_2_45s-0051R.fit,Champ_2_45s-0051R.fit,2020,202003OHP_M2,T120,2020-03-03T23:29:29.50,Champ_2_45s,Champ 2 45s,Light Frame,science,r_Gunn,r,45.0,,,,1024,1024,2,2,-59.12799835205078,Robert - Desmars - Perlbarg,Andor Tech,,,,,
/Users/hjmcc/Archive/ohp/202003OHP_M2/DATA/T120/2020-03-03-M2AAIS/Champ_2_45s-0052R.fit,Champ_2_45s-0052R.fit,2020,202003OHP_M2,T120,2020-03-03T23:30:17.25,Champ_2_45s,Champ 2 45s,Light Frame,science,r_Gunn,r,45.0,,,,1024,1024,2,2,-59.777000427246094,Robert - Desmars - Perlbarg,Andor Tech,,,,,
/Users/hjmcc/Archive/ohp/202003OHP_M2/DATA/T120/2020-03-03-M2AAIS/Champ_2_45s-0053R.fit,Champ_2_45s-0053R.fit,2020,202003OHP_M2,T120,2020-03-03T23:31:05.01,Champ_2_45s,Champ 2 45s,Light Frame,science,r_Gunn,r,45.0,,,,1024,1024,2,2,-59.777000427246094,Robert - Desmars - Perlbarg,Andor Tech,,,,,
/Users/hjmcc/Archive/ohp/202003OHP_M2/DATA/T120/2020-03-03-M2AAIS/Champ_2_45s-0054R.fit,Champ_2_45s-0054R.fit,2020,202003OHP_M2,T120,2020-03-03T23:31:52.74,Champ_2_45s,Champ 2 45s,Light Frame,science,r_Gunn,r,45.0,,,,1024,1024,2,2,-59.777000427246094,Robert - Desmars - Perlbarg,Andor Tech,,,,,
/Users/hjmcc/Archive/ohp/202003OHP_M2/DATA/T120/2020-03-03-M2AAIS/Champ_2_45s-0055R.fit,Champ_2_45s-0055R.fit,2020,202003OHP_M2,T120,2020-03-03T23:32:40.46,Champ_2_45s,Champ 2 45s,Light Frame,science,r_Gunn,r,45.0,,,,1024,1024,2,2,-59.777000427246094,Robert - Desmars - Perlbarg,Andor Tech,,,,,
/Users/hjmcc/Archive/ohp/202003OHP_M2/DATA/T120/2020-03-03-M2AAIS/Champ_2_45s-0056R.fit,Champ_2_45s-0056R.fit,2020,202003OHP_M2,T120,2020-03-03T23:33:28.22,Champ_2_45s,Champ 2 45s,Light Frame,science,r_Gunn,r,45.0,,,,1024,1024,2,2,-59.777000427246094,Robert - Desmars - Perlbarg,Andor Tech,,,,,
/Users/hjmcc/Archive/ohp/202003OHP_M2/DATA/T120/2020-03-03-M2AAIS/Champ_2_45s-0057R.fit,Champ_2_45s-0057R.fit,2020,202003OHP_M2,T120,2020-03-03T23:34:15.99,Champ_2_45s,Champ 2 45s,Light Frame,science,r_Gunn,r,45.0,,,,1024,1024,2,2,-59.777000427246094,Robert - Desmars - Perlbarg,Andor Tech,,,,,
/Users/hjmcc/Archive/ohp/202003OHP_M2/DATA/T120/2020-03-03-M2AAIS/Champ_2_45s-0058R.fit,Champ_2_45s-0058R.fit,2020,202003OHP_M2,T120,2020-03-03T23:35:03.76,Champ_2_45s,Champ 2 45s,Light Frame,science,r_Gunn,r,45.0,,,,1024,1024,2,2,-59.777000427246094,Robert - Desmars - Perlbarg,Andor Tech,,,,,
/Users/hjmcc/Archive/ohp/202003OHP_M2/DATA/T120/2020-03-03-M2AAIS/Champ_2_45s-0059R.fit,Champ_2_45s-0059R.fit,2020,202003OHP_M2,T120,2020-03-03T23:35:51.67,Champ_2_45s,Champ 2 45s,Light Frame,science,r_Gunn,r,45.0,,,,1024,1024,2,2,-59.777000427246094,Robert - Desmars - Perlbarg,Andor Tech,,,,,
/Users/hjmcc/Archive/ohp/202003OHP_M2/DATA/T120/2020-03-03-M2AAIS/Champ_2_45s-0060R.fit,Champ_2_45s-0060R.fit,2020,202003OHP_M2,T120,2020-03-03T23:36:39.45,Champ_2_45s,Champ 2 45s,Light Frame,science,r_Gunn,r,45.0,,,,1024,1024,2,2,-59.777000427246094,Robert - Desmars - Perlbarg,Andor Tech,,,,,
